id,speed
307,18.13962173461914
308,33.94863510131836
309,42.445709228515625
310,32.33204650878906
311,28.999073028564453
312,46.244102478027344
313,48.83273696899414
314,47.050697326660156
315,48.405555725097656
316,48.02779769897461
317,45.601722717285156
318,43.972599029541016
319,39.045738220214844
320,27.415945053100586
321,22.238536834716797
322,21.798803329467773
323,18.69172477722168
324,16.752103805541992
325,15.59325885772705
326,17.770854949951172
327,15.84738540649414
328,15.286959648132324
329,16.622394561767578
330,14.783197402954102
331,28.755863189697266
332,39.389137268066406
333,36.51189041137695
334,26.82842254638672
335,20.636268615722656
336,44.708980560302734
337,48.35129928588867
338,46.45634841918945
339,47.56292724609375
340,47.45138931274414
341,45.75310516357422
342,44.729942321777344
343,40.50632858276367
344,37.88426971435547
345,38.58479309082031
346,38.99000930786133
347,39.07286834716797
348,40.16455078125
349,39.8714714050293
350,41.62925338745117
351,36.841102600097656
352,35.128089904785156
353,37.490230560302734
354,31.844383239746094
355,43.42382049560547
356,45.2822265625
357,40.461265563964844
358,35.50376892089844
359,42.24076843261719
360,47.49748992919922
361,48.91402816772461
362,46.02009201049805
363,47.23126220703125
364,46.358585357666016
365,45.35116958618164
366,42.34848403930664
367,25.272768020629883
368,10.987955093383789
369,15.561287879943848
370,19.69460105895996
371,23.8488712310791
372,22.73145866394043
373,24.15425682067871
374,20.204496383666992
375,20.498075485229492
376,20.246173858642578
377,15.818873405456543
378,11.841055870056152
379,20.694921493530273
380,38.82069778442383
381,46.04484558105469
382,47.4118766784668
383,48.474124908447266
384,47.653804779052734
385,47.19142150878906
386,44.18873596191406
387,26.228221893310547
388,13.096118927001953
389,15.89423656463623
390,20.543128967285156
391,22.024805068969727
392,19.19788932800293
393,20.200916290283203
394,17.761505126953125
395,18.619178771972656
396,17.2716064453125
397,12.084368705749512
398,11.506636619567871
399,20.974239349365234
400,38.775020599365234
401,46.60612487792969
402,41.289306640625
403,43.66065979003906
404,48.82184600830078
405,51.23820877075195
406,46.75889587402344
407,14.621585845947266
408,15.48952865600586
409,21.296611785888672
410,22.816661834716797
411,16.774879455566406
412,16.492815017700195
413,14.926767349243164
414,15.698543548583984
415,14.1379976272583
416,9.942956924438477
417,8.475902557373047
418,19.59778594970703
419,37.688472747802734
420,47.15573501586914
421,40.17849349975586
422,42.962425231933594
423,48.76588439941406
424,50.034542083740234
425,46.33780288696289
426,47.22920227050781
427,46.783897399902344
428,45.5948486328125
429,43.09523391723633
430,27.124216079711914
431,14.22636890411377
432,19.027372360229492
433,25.944290161132812
434,21.916160583496094
435,18.368406295776367
436,19.70009994506836
437,15.910691261291504
438,15.679475784301758
439,13.145647048950195
440,9.490015983581543
441,9.64869213104248
442,18.917924880981445
443,35.07904052734375
444,42.979637145996094
445,32.732643127441406
446,35.305946350097656
447,48.93134307861328
448,49.54838943481445
449,46.83197784423828
450,47.549842834472656
451,47.10453796386719
452,46.02815246582031
453,44.22161865234375
454,26.581527709960938
455,11.369199752807617
456,14.45497989654541
457,23.3422908782959
458,17.82086181640625
459,14.66777515411377
460,18.820419311523438
461,15.315032005310059
462,15.10824203491211
463,10.327925682067871
464,6.243264198303223
465,5.595008850097656
466,18.801883697509766
467,33.801795959472656
468,40.647003173828125
469,26.32618522644043
470,28.274511337280273
471,47.063209533691406
472,49.71113586425781
473,49.83584976196289
474,49.48328399658203
475,49.64598083496094
476,47.80537414550781
477,45.6917724609375
478,41.4420166015625
479,30.947097778320312
480,31.233583450317383
481,25.529876708984375
482,17.771564483642578
483,18.895936965942383
484,17.299304962158203
485,16.296531677246094
486,13.880803108215332
487,13.96519660949707
488,12.288487434387207
489,14.30543041229248
490,27.138782501220703
491,35.90915298461914
492,33.05014419555664
493,15.646406173706055
494,19.813243865966797
495,45.91193389892578
496,49.40211868286133
497,50.71916580200195
498,49.596073150634766
499,49.75876998901367
500,48.07780838012695
501,46.72787094116211
502,44.6886100769043
503,39.023746490478516
504,36.997955322265625
505,36.724849700927734
506,31.481367111206055
507,34.46599578857422
508,36.40066146850586
509,32.80023193359375
510,26.40959930419922
511,27.536439895629883
512,20.00078010559082
513,18.607131958007812
514,37.51641845703125
515,43.52800369262695
516,35.39122772216797
517,24.24396324157715
518,36.466609954833984
519,46.93289566040039
520,48.075260162353516
521,44.74225616455078
522,47.1507568359375
523,46.9141960144043
524,45.77138900756836
525,43.78986740112305
526,27.664661407470703
527,13.979635238647461
528,15.024237632751465
529,21.940391540527344
530,19.83094596862793
531,18.431007385253906
532,19.594423294067383
533,15.850122451782227
534,16.35406494140625
535,14.368395805358887
536,10.233220100402832
537,6.847353935241699
538,14.801528930664062
539,31.90325355529785
540,37.53569030761719
541,29.583141326904297
542,37.76597595214844
543,48.719970703125
544,48.722816467285156
545,47.54124450683594
546,48.38814163208008
547,47.74494934082031
548,46.3193359375
549,44.671993255615234
550,30.114465713500977
551,14.467986106872559
552,14.824981689453125
553,22.52791404724121
554,22.9095458984375
555,19.21370506286621
556,20.517942428588867
557,16.868812561035156
558,15.464970588684082
559,12.639246940612793
560,8.842911720275879
561,6.856292724609375
562,18.38276481628418
563,32.720863342285156
564,38.649986267089844
565,31.491085052490234
566,39.875980377197266
567,49.72319412231445
568,49.90407180786133
569,48.467899322509766
570,48.996826171875
571,48.353633880615234
572,46.98493576049805
573,45.09651184082031
574,31.28334617614746
575,17.799598693847656
576,19.82369041442871
577,24.824140548706055
578,21.794614791870117
579,18.03840446472168
580,19.32498550415039
581,17.043373107910156
582,14.926989555358887
583,11.096636772155762
584,7.323601722717285
585,6.0463361740112305
586,17.107078552246094
587,29.82158660888672
588,38.322425842285156
589,33.43728256225586
590,41.86332702636719
591,49.9993896484375
592,50.831111907958984
593,48.74409484863281
594,49.27302169799805
595,48.702964782714844
596,47.334266662597656
597,45.67634201049805
598,34.36714172363281
599,21.89358901977539
600,24.595937728881836
601,32.70818328857422
602,30.34469985961914
603,24.989418029785156
604,26.88121223449707
605,20.962947845458984
606,20.453805923461914
607,19.11972427368164
608,15.44208812713623
609,16.460590362548828
610,24.438980102539062
611,33.976539611816406
612,39.833412170410156
613,36.32456970214844
614,40.96224594116211
615,49.52782440185547
616,48.55848693847656
617,48.30021286010742
618,48.731075286865234
619,48.31391906738281
620,47.05510330200195
621,45.32346725463867
622,34.28928756713867
623,20.491567611694336
624,24.24027442932129
625,31.35887336730957
626,29.833284378051758
627,27.042295455932617
628,29.315126419067383
629,24.976747512817383
630,23.98248863220215
631,23.3079776763916
632,19.932966232299805
633,20.749431610107422
634,29.306865692138672
635,37.736392974853516
636,44.55608367919922
637,37.71110534667969
638,41.55364227294922
639,45.43778610229492
640,45.85741424560547
641,46.840789794921875
642,47.202552795410156
643,47.12477493286133
644,45.8414421081543
645,45.02964782714844
646,39.85680389404297
647,34.036277770996094
648,31.534799575805664
649,35.35508346557617
650,33.80564880371094
651,32.20405578613281
652,30.727069854736328
653,28.783292770385742
654,21.727514266967773
655,31.451622009277344
656,26.2093448638916
657,26.38239288330078
658,33.157981872558594
659,39.14075469970703
660,32.7248649597168
661,21.749189376831055
662,31.90757179260254
663,41.89457321166992
664,44.76485061645508
665,46.65407180786133
666,47.133174896240234
667,47.57927703857422
668,46.452842712402344
669,45.40617752075195
670,45.811973571777344
671,45.253204345703125
672,44.85267639160156
673,42.8587532043457
674,39.84893798828125
675,36.85947799682617
676,36.011531829833984
677,34.785579681396484
678,25.897310256958008
679,38.25065994262695
680,36.41581344604492
681,32.51614761352539
682,36.968719482421875
683,43.98869323730469
684,36.577980041503906
685,33.1721305847168
686,41.75394821166992
687,49.44729232788086
688,47.92473220825195
689,47.85854721069336
690,48.373531341552734
691,47.21343994140625
692,45.41476058959961
693,43.313690185546875
694,32.54436111450195
695,20.28464698791504
696,26.2252254486084
697,30.354461669921875
698,27.597349166870117
699,24.199411392211914
700,25.00053596496582
701,20.960683822631836
702,19.27138328552246
703,23.659770965576172
704,18.023584365844727
705,17.968921661376953
706,30.083988189697266
707,35.554534912109375
708,42.507781982421875
709,40.21527099609375
710,45.49610900878906
711,48.1575813293457
712,46.8376350402832
713,46.780147552490234
714,47.364131927490234
715,47.15827178955078
716,44.529850006103516
717,43.12730407714844
718,36.31932830810547
719,22.306751251220703
720,27.31179428100586
721,36.415992736816406
722,30.687700271606445
723,27.155668258666992
724,29.08990478515625
725,25.31032371520996
726,25.184219360351562
727,26.281171798706055
728,18.776033401489258
729,19.653179168701172
730,30.57625389099121
731,36.865135192871094
732,44.48632049560547
733,40.02031707763672
734,45.08921432495117
735,48.298065185546875
736,47.672874450683594
737,46.94292068481445
738,47.2259521484375
739,46.911258697509766
740,45.86379623413086
741,44.293617248535156
742,40.04547882080078
743,22.364011764526367
744,27.987977981567383
745,36.86181640625
746,32.04915237426758
747,24.939132690429688
748,28.433300018310547
749,25.77642822265625
750,26.192758560180664
751,26.86761474609375
752,22.18956184387207
753,17.681678771972656
754,32.629730224609375
755,40.062137603759766
756,45.430152893066406
757,42.374759674072266
758,46.15348434448242
759,49.43472671508789
760,48.5568962097168
761,47.505069732666016
762,47.92362594604492
763,47.67683029174805
764,46.61205291748047
765,44.582496643066406
766,39.87294006347656
767,22.908288955688477
768,26.15123176574707
769,36.203975677490234
770,32.45697021484375
771,26.07508087158203
772,29.25926399230957
773,25.988977432250977
774,25.619951248168945
775,26.442272186279297
776,21.59767723083496
777,18.078310012817383
778,28.439842224121094
779,38.50960159301758
780,44.85850143432617
781,42.11333465576172
782,45.88484573364258
783,49.260013580322266
784,48.534217834472656
785,47.754825592041016
786,48.4862174987793
787,47.7274284362793
788,46.823299407958984
789,45.07783889770508
790,35.32019805908203
791,22.21259880065918
792,25.905166625976562
793,36.012271881103516
794,32.205833435058594
795,25.685365676879883
796,28.93982696533203
797,25.296600341796875
798,25.61099624633789
799,25.881412506103516
800,20.72593879699707
801,16.970905303955078
802,29.45844078063965
803,40.15541458129883
804,44.831546783447266
805,40.90487289428711
806,44.780948638916016
807,47.46446228027344
808,47.982139587402344
809,48.550716400146484
810,48.54674530029297
811,48.2503776550293
812,47.273223876953125
813,46.62721252441406
814,46.20546340942383
815,35.932273864746094
816,34.513065338134766
817,34.46073532104492
818,32.03529357910156
819,29.90927505493164
820,31.150636672973633
821,26.524044036865234
822,30.502763748168945
823,26.39083480834961
824,22.34429168701172
825,21.416152954101562
826,35.054786682128906
827,39.730648040771484
828,35.69729995727539
829,34.225318908691406
830,35.65995407104492
831,44.15640640258789
832,44.59604263305664
833,45.80009460449219
834,46.637916564941406
835,46.341548919677734
836,45.85059356689453
837,45.20458221435547
838,45.25056838989258
839,46.12343215942383
840,44.4459114074707
841,44.481658935546875
842,41.527339935302734
843,39.3181037902832
844,41.49570846557617
845,40.375972747802734
846,40.05592727661133
847,38.481048583984375
848,36.24467468261719
849,36.228031158447266
850,44.360809326171875
851,45.74836349487305
852,42.506752014160156
853,42.01300811767578
854,44.31229019165039
855,48.30826950073242
856,47.60425567626953
857,47.31265640258789
858,47.784698486328125
859,47.0375862121582
860,46.8407096862793
861,45.51241683959961
862,33.75193786621094
863,18.616086959838867
864,20.67443084716797
865,31.625276565551758
866,29.192562103271484
867,25.460134506225586
868,29.051610946655273
869,24.697052001953125
870,23.547021865844727
871,23.639341354370117
872,19.292903900146484
873,18.043869018554688
874,28.377065658569336
875,38.212486267089844
876,46.66539001464844
877,43.72989273071289
878,46.85386657714844
879,49.055423736572266
880,48.34815216064453
881,48.042728424072266
882,48.55892562866211
883,47.64182662963867
884,47.060970306396484
885,45.94215393066406
886,32.923831939697266
887,16.96994972229004
888,16.357799530029297
889,29.180015563964844
890,28.579118728637695
891,24.26914405822754
892,26.192975997924805
893,22.995990753173828
894,22.156288146972656
895,22.333526611328125
896,18.541479110717773
897,16.8159122467041
898,27.168834686279297
899,39.23067092895508
900,46.110877990722656
901,43.26034164428711
902,45.97300338745117
903,48.47538757324219
904,47.50862121582031
905,47.20319747924805
906,47.71939468383789
907,46.80229568481445
908,46.195701599121094
909,44.410301208496094
910,30.795494079589844
911,16.47559928894043
912,15.861660957336426
913,28.813365936279297
914,28.743600845336914
915,25.01363754272461
916,30.786521911621094
917,24.468442916870117
918,22.562196731567383
919,22.286619186401367
920,18.86161231994629
921,16.29585075378418
922,25.783552169799805
923,37.603790283203125
924,43.84992218017578
925,41.80162048339844
926,46.90201950073242
927,48.42951202392578
928,47.53619384765625
929,47.15165328979492
930,47.667850494384766
931,46.68666458129883
932,46.14537048339844
933,43.969547271728516
934,30.639421463012695
935,16.054473876953125
936,17.635784149169922
937,27.250272750854492
938,25.79549789428711
939,22.022705078125
940,26.013261795043945
941,19.972103118896484
942,20.362167358398438
943,17.978879928588867
944,14.856817245483398
945,13.330548286437988
946,25.265151977539062
947,40.67229080200195
948,44.769378662109375
949,39.03510284423828
950,43.867794036865234
951,50.17777633666992
952,50.45729064941406
953,48.611331939697266
954,49.244964599609375
955,48.14634323120117
956,47.16736602783203
957,44.72742462158203
958,31.113380432128906
959,15.074467658996582
960,15.225391387939453
961,24.0814266204834
962,23.427602767944336
963,17.261445999145508
964,19.10401725769043
965,15.624444007873535
966,16.55443000793457
967,14.392974853515625
968,10.617008209228516
969,10.593379020690918
970,22.894264221191406
971,37.60109329223633
972,42.90770721435547
973,34.49973678588867
974,37.99042892456055
975,48.12562561035156
976,50.6113395690918
977,48.620487213134766
978,48.986995697021484
979,48.496376037597656
980,47.41712188720703
981,45.791683197021484
982,43.35330581665039
983,32.82929611206055
984,29.965316772460938
985,28.46235466003418
986,25.265995025634766
987,25.13141441345215
988,21.145511627197266
989,24.934267044067383
990,24.461698532104492
991,20.093433380126953
992,21.076221466064453
993,20.002561569213867
994,33.73994445800781
995,40.22544860839844
996,35.23601150512695
997,30.272361755371094
998,35.41205596923828
999,47.04844284057617
1000,48.21928024291992
1001,48.38689422607422
1002,48.75340270996094
1003,48.36228942871094
1004,47.42646408081055
1005,45.9960823059082
1006,44.54914474487305
1007,42.417842864990234
1008,38.79700469970703
1009,37.22011947631836
1010,34.55979537963867
1011,36.49680709838867
1012,37.44978332519531
1013,37.83344268798828
1014,37.4447021484375
1015,37.07264709472656
1016,35.883583068847656
1017,35.90804672241211
1018,43.29720687866211
1019,46.00532913208008
1020,39.52503967285156
1021,36.17118835449219
1022,43.603763580322266
1023,47.94727325439453
1024,47.94239807128906
1025,47.2269172668457
1026,47.68601989746094
1027,46.68690490722656
1028,46.030174255371094
1029,43.41591262817383
1030,30.793025970458984
1031,16.534160614013672
1032,18.634737014770508
1033,27.66191291809082
1034,26.712854385375977
1035,20.328678131103516
1036,20.785934448242188
1037,19.550495147705078
1038,21.03573989868164
1039,20.541637420654297
1040,16.225858688354492
1041,14.766871452331543
1042,24.00434112548828
1043,38.26492691040039
1044,47.97614288330078
1045,42.79834747314453
1046,47.246971130371094
1047,48.8455924987793
1048,48.74367904663086
1049,47.81730270385742
1050,48.37504959106445
1051,47.37593460083008
1052,46.360389709472656
1053,43.74612808227539
1054,28.276004791259766
1055,15.331253051757812
1056,17.865758895874023
1057,27.317005157470703
1058,25.71528434753418
1059,19.238113403320312
1060,19.358356475830078
1061,17.656272888183594
1062,19.407543182373047
1063,16.957429885864258
1064,12.102649688720703
1065,11.137906074523926
1066,20.156635284423828
1067,35.81513595581055
1068,46.70989227294922
1069,43.173954010009766
1070,48.10687255859375
1071,48.40807342529297
1072,48.34024429321289
1073,46.970603942871094
1074,47.969486236572266
1075,46.999568939208984
1076,46.71720504760742
1077,44.386070251464844
1078,27.78423309326172
1079,16.400447845458984
1080,20.995962142944336
1081,29.778961181640625
1082,28.657041549682617
1083,21.437274932861328
1084,23.007463455200195
1085,19.255773544311523
1086,20.861408233642578
1087,18.584409713745117
1088,14.047721862792969
1089,13.072080612182617
1090,22.278907775878906
1091,36.65337371826172
1092,45.90601348876953
1093,39.51286697387695
1094,46.04508972167969
1095,48.951927185058594
1096,48.88637161254883
1097,47.975502014160156
1098,48.43156814575195
1099,46.90606689453125
1100,46.19334030151367
1101,43.89918899536133
1102,27.7072696685791
1103,14.396472930908203
1104,19.545696258544922
1105,27.42288589477539
1106,26.482860565185547
1107,19.41140365600586
1108,21.458940505981445
1109,18.1419620513916
1110,20.483911514282227
1111,18.648256301879883
1112,14.175078392028809
1113,13.825329780578613
1114,25.764251708984375
1115,40.959022521972656
1116,44.695186614990234
1117,34.58983612060547
1118,42.836090087890625
1119,49.75177764892578
1120,49.26479721069336
1121,47.83286666870117
1122,48.59560012817383
1123,47.39366149902344
1124,46.78357696533203
1125,44.48942565917969
1126,25.449771881103516
1127,12.830574035644531
1128,15.694809913635254
1129,21.351011276245117
1130,24.049894332885742
1131,18.3045654296875
1132,19.966957092285156
1133,15.665038108825684
1134,17.517738342285156
1135,15.788256645202637
1136,10.887397766113281
1137,10.761785507202148
1138,21.329303741455078
1139,37.82758712768555
1140,44.26318359375
1141,38.55604553222656
1142,39.83274841308594
1143,47.304256439208984
1144,48.902374267578125
1145,48.52526092529297
1146,48.6778564453125
1147,48.162803649902344
1148,47.28152847290039
1149,46.13758850097656
1150,38.30601119995117
1151,30.179149627685547
1152,28.86618423461914
1153,24.415985107421875
1154,23.957630157470703
1155,20.588417053222656
1156,20.113636016845703
1157,19.940156936645508
1158,18.436870574951172
1159,19.139867782592773
1160,17.954715728759766
1161,17.06039047241211
1162,31.315933227539062
1163,39.497806549072266
1164,37.95935821533203
1165,33.577186584472656
1166,34.96828079223633
1167,46.78837585449219
1168,48.38649368286133
1169,48.775413513183594
1170,48.68157958984375
1171,48.4626579284668
1172,47.4390754699707
1173,46.25543975830078
1174,45.091068267822266
1175,44.991119384765625
1176,46.12296676635742
1177,44.99644470214844
1178,41.766910552978516
1179,40.05611038208008
1180,39.77644348144531
1181,40.266700744628906
1182,37.9092903137207
1183,38.04179000854492
1184,38.29989242553711
1185,35.00899124145508
1186,41.727787017822266
1187,46.12761688232422
1188,41.95832443237305
1189,37.597740173339844
1190,44.87822341918945
1191,47.767127990722656
1192,47.882904052734375
1193,47.3250846862793
1194,47.87733459472656
1195,47.050411224365234
1196,46.4900016784668
1197,44.483787536621094
1198,28.081584930419922
1199,16.873554229736328
1200,20.570526123046875
1201,30.391103744506836
1202,22.771608352661133
1203,18.013837814331055
1204,22.79120635986328
1205,19.672006607055664
1206,21.019512176513672
1207,17.569225311279297
1208,13.283272743225098
1209,11.762744903564453
1210,24.146636962890625
1211,38.9705810546875
1212,47.060035705566406
1213,41.935707092285156
1214,45.62236785888672
1215,48.691062927246094
1216,48.73530578613281
1217,47.5639762878418
1218,48.08664321899414
1219,47.25971984863281
1220,46.59816360473633
1221,43.872703552246094
1222,25.7584285736084
1223,12.833329200744629
1224,17.10685920715332
1225,28.069217681884766
1226,22.78297996520996
1227,17.221227645874023
1228,21.698566436767578
1229,19.21177864074707
1230,19.463300704956055
1231,16.061508178710938
1232,10.394561767578125
1233,8.849029541015625
1234,17.182247161865234
1235,31.2723388671875
1236,42.54386520385742
1237,35.474021911621094
1238,40.274574279785156
1239,45.53976821899414
1240,46.29404830932617
1241,46.14518737792969
1242,45.99068832397461
1243,45.16376495361328
1244,44.438087463378906
1245,40.24583435058594
1246,19.494033813476562
1247,13.710233688354492
1248,16.771188735961914
1249,27.037368774414062
1250,20.808517456054688
1251,15.95217227935791
1252,18.439287185668945
1253,15.060266494750977
1254,16.012531280517578
1255,14.066083908081055
1256,9.713900566101074
1257,8.771034240722656
1258,21.21428871154785
1259,36.281803131103516
1260,44.37837219238281
1261,38.49782180786133
1262,44.10780334472656
1263,47.49464416503906
1264,48.317073822021484
1265,47.64204025268555
1266,48.061248779296875
1267,47.166439056396484
1268,46.43846130371094
1269,44.27014923095703
1270,28.485069274902344
1271,16.14511489868164
1272,18.854175567626953
1273,26.94449806213379
1274,23.507869720458984
1275,19.690643310546875
1276,21.230058670043945
1277,17.435956954956055
1278,18.79477310180664
1279,17.984630584716797
1280,13.594207763671875
1281,11.362399101257324
1282,21.349815368652344
1283,38.62610626220703
1284,45.357669830322266
1285,38.438541412353516
1286,42.77798843383789
1287,47.994510650634766
1288,48.57219696044922
1289,47.01125717163086
1290,47.499027252197266
1291,46.47421646118164
1292,45.746238708496094
1293,43.71250534057617
1294,26.620695114135742
1295,13.360105514526367
1296,15.381542205810547
1297,24.99103546142578
1298,20.726360321044922
1299,17.498464584350586
1300,18.606508255004883
1301,14.671090126037598
1302,14.432494163513184
1303,13.18062686920166
1304,9.712416648864746
1305,9.138040542602539
1306,21.100505828857422
1307,36.120853424072266
1308,41.963565826416016
1309,35.24322509765625
1310,39.389373779296875
1311,47.295127868652344
1312,48.15779495239258
1313,47.054473876953125
1314,46.7171516418457
1315,46.30034255981445
1316,45.30509567260742
1317,44.78285598754883
1318,38.43574523925781
1319,26.665983200073242
1320,25.33908462524414
1321,25.307464599609375
1322,23.893795013427734
1323,23.571104049682617
1324,22.453582763671875
1325,21.18027687072754
1326,16.13577651977539
1327,18.146743774414062
1328,16.34564208984375
1329,17.78294563293457
1330,32.332847595214844
1331,39.642765045166016
1332,34.981868743896484
1333,30.90583610534668
1334,34.19276428222656
1335,46.58262252807617
1336,47.86934280395508
1337,47.283626556396484
1338,46.52328109741211
1339,46.310848236083984
1340,45.44234848022461
1341,45.284202575683594
1342,44.003868103027344
1343,43.85255813598633
1344,42.08307647705078
1345,41.52256393432617
1346,43.644630432128906
1347,42.83829116821289
1348,42.53190231323242
1349,41.71112823486328
1350,39.37306594848633
1351,40.643428802490234
1352,37.15256118774414
1353,37.497657775878906
1354,43.75798797607422
1355,47.67525100708008
1356,35.332115173339844
1357,32.18703079223633
1358,45.184814453125
1359,48.843284606933594
1360,49.30625534057617
1361,47.81114196777344
1362,47.88288116455078
1363,47.36305618286133
